Datetime,Tweet Id,Text,Username
2023-04-15 23:34:58,1647383039494823937,@bagzonsax Loved your performance tlhemma,KgotlanePoloko
2023-04-15 23:34:40,1647382964886437889,@MuffDvrGOLD @NealRigger19 My parents used to call that hairstyle “nigger knots”,my_giannis
2023-04-15 23:16:18,1647378343526817793,Shein callin us niggers now? https://t.co/9iZ4qzL6w1,LetYoSoulGlow
2023-04-15 22:57:55,1647373715720531968,@CreatorClashTwo @thecrackstreams They called me a Nigger and banned me,PullGravs
2023-04-15 22:54:50,1647372939031977984,@Pawg_Alf @KutiObi81 @alibomaye @gigachadnumberW @msolurin You talk as if anna was specifically looking at quotes with the word Nigger in it just so she can say it on the show . What would be the point of that. Even if she was racist there would be no point,Kakar0t213
2023-04-15 22:45:50,1647370677261926401,How can I be racist when I watch nigger incest porn ??,K2zactive
2023-04-15 22:36:53,1647368425801392129,"""How would you feel if you didn't say nigger yesterday?""

""Leave me alone"" https://t.co/txAfQ9qMLm",CatoTempes64416
2023-04-15 22:36:03,1647368215960465410,"Jack be nimble, Jack be quick, Jack called me a nigger in 1906

Well I tried https://t.co/ZLezQMvFZV",CatoTempes64416
2023-04-15 22:32:33,1647367335274004481,"@micdemolition @SnowfallFX @FXNetworks @hulu Sigh why are you making me do this
😂😅 Episode 9 : CIA guy called Franklin a nigger

But it’s far fetched to believe Teddy didn’t think this way also
😂

Stop please",MayWood14St
2023-04-15 22:32:16,1647367260162387969,Just gave up on all my dreams,saintlygarfield
2023-04-15 21:53:30,1647357507835240449,@pASSthehandgren You’re calling me a NIGGER??? 🫢,DaBlaQckChidori
2023-04-15 21:47:46,1647356062914293760,@Bar18Brian @JOlivers75 @Haddi12Haddi Damn why did u delete saying that I’m a Nigger🤣😢,HassanH04959273
2023-04-15 21:45:46,1647355558914150402,it was like meeting the same person twice but never realizing they were the same person,godofarkansas
2023-04-15 21:45:18,1647355444430614537,i was yesterday years old when i realized Joe Rogan is the Fear Factor host. that shit blew my mind fr,godofarkansas
2023-04-15 21:44:13,1647355171247202304,nicki be looking stuffed in all her clothes 😂,godofarkansas
2023-04-15 21:42:29,1647354734292992000,i attribute 15% of my daily happiness to cute animal videos,godofarkansas
2023-04-15 21:41:30,1647354484593512448,"@Raj_R_85 @DenasTimekiller @Gerashchenko_en smell some shits here..😂😂🤣
some hindu Nĩgger bombs https://t.co/5yVrQgZPYo",modithe3
2023-04-15 21:41:29,1647354480579469312,watching censored titties everytime it came on late at night&gt;&gt;&gt; https://t.co/z2kMNTVuQ7,godofarkansas
2023-04-15 21:32:35,1647352240951230465,@basedasscat @ClownWorld_ niggers🤦🤦🤦🤦🤦🤦,HateBeingLonely
2023-04-15 21:23:40,1647349998202306560,crazy cause i just tweeted about this today cancer gang be aligned 😂 https://t.co/XqnSp3sU7E,godofarkansas
2023-04-15 21:17:45,1647348510591705089,@Buckskull1 @_Keento @detectfights 100 bucks cash app if you can find a video of a white person doing the same thing,whydidhehate
2023-04-15 21:17:03,1647348333294354435,@McMartin_66 @detectfights Around blacks never relax,whydidhehate
2023-04-15 21:16:44,1647348252402933767,@detectfights Why is always that specific group of people that is so violent for no reason,whydidhehate
2023-04-15 21:12:44,1647347246063824896,@FightHaven Wow it’s almost if there’s a pattern of voilence with this group of people…,whydidhehate
2023-04-15 21:11:42,1647346985882492928,"@Epicness_L almost thought i was dyslexic because i read ""lynch nigger navy""",Thularper
2023-04-15 21:07:21,1647345893698404355,this is the only way. we stopped cleaning forces in jr high,godofarkansas
2023-04-15 21:06:32,1647345685467897856,Be fr,direbaba_
2023-04-15 21:06:29,1647345672000008193,boy i swear i hate a hookah smoking mfka 😂,godofarkansas
2023-04-15 21:04:21,1647345138010652681,i hate when yall use the ninja emoji instead of typing out nigga. we are not in pre-school,godofarkansas
2023-04-15 21:02:28,1647344660929454081,alot of the time i be feeling like the only person in the world within my realm of understanding,godofarkansas
2023-04-15 20:59:15,1647343853505073157,They censored the word “Nigger” in Dirty Harry,KickReceiver
2023-04-15 20:51:03,1647341789882220547,My adopted family never should called me nigger because I don't want to play football,Sapphirefloor
2023-04-15 20:34:37,1647337652444602369,"@USArmy 
ayoo bro in Sudan we got oil and there's a civil war 

might use some Democracy and freedom 🇺🇲🦅 if you don't mind
thank you and peace out my niggers✌️",_Khozima217
2023-04-15 20:20:58,1647334220220575744,if you not a crash dummy your music does not interest me. i need you putting your life on the line and then your music will be fye. ion care how good it sound or how clever it is💀,godofarkansas
2023-04-15 19:58:36,1647328591204564992,damn lol 🤐,godofarkansas
2023-04-15 19:57:40,1647328354285043712,How should i respond when white people call me nigger? (I am white btw and am confused),dragon_1f
2023-04-15 19:55:45,1647327872229470208,niggas who run the world really got together and said aye we finna shut the world down real quick and run our bag up. Lol covid pandemic was a crazy era,godofarkansas
2023-04-15 19:45:39,1647325329453723650,@_ParadiseParis1 what in the setting spray,godofarkansas
2023-04-15 19:42:39,1647324575288512515,i always can tell how people truly feel about themselves based on the type of events/people they attract into their lives,godofarkansas
2023-04-15 19:27:00,1647320637428383750,@ColdOnes I never seen someone who is as sexy as this man,Julio46310757
2023-04-15 19:12:34,1647317004922023936,the air mattress and 2 liter of dr pepper got me cryin,godofarkansas
2023-04-15 19:10:04,1647316378582482948,@_ParadiseParis1 😆bust out them clothes is what she about to do,godofarkansas
2023-04-15 19:05:40,1647315271315587074,&amp; then she TWEETED it 💀 bruh you’ll have to literally pay me a large sum of money for me to reveal that type of information publicly,godofarkansas
2023-04-15 18:51:26,1647311688956362752,"@PaulHTubb @Craig_Simpson_ Do you think they should republish old, humorous books that have references to ""niggers"" unchanged? Even when a bit of light editing would  leave the essence of the text the same, but accessible to a wider audience?",chrisweston
2023-04-15 18:43:42,1647309742933508096,This man killed people during the election. Nigeria is a country!!!!,the__henry
2023-04-15 18:40:07,1647308839107063811,Did I just get called a nigger? https://t.co/gj9Ktg5lvM,SoapyAnal
2023-04-15 18:36:59,1647308050024235022,Sesh… death just be lurkin on some… I wish a nigger would 😫,thusga
2023-04-15 18:05:12,1647300054225485824,@Nature_and_Race Not only that but he also called him a nigger. I'm reporting him for hate speech and racism.,xXSyllasXx
2023-04-15 18:00:08,1647298779282808834,please stop you are seriously embarrassing yourself 😭,godofarkansas
2023-04-15 17:59:40,1647298657861902338,"Like who thought it was a good idea to 
Not let that man jack black have an entire performance

WHEN HE STARTED SAYING PEACHES PEACHES PEACHES NIGGA I WAS OUT MY SEAT",InCollegeHelpMe
